1.030116458423435688e-03,1.230324134230613708e-01,2.147066891193389893e-01,5.023377388715744019e-02,5.011212080717086792e-02,3.903790116310119629e-01,2.896894700825214386e-02,4.380803108215332031e-01,3.707897663116455078e-01,1.793432682752609253e-01,5.399335622787475586e-01,2.718447446823120117e-01,-1.542402803897857666e-01,5.014639496803283691e-01,1.957845389842987061e-01,1.063150167465209961e+00,-1.542402803897857666e-01,7.236911058425903320e-01,-1.542402803897857666e-01
3.845833837985992432e-01,1.830141693353652954e-01,1.598647795617580414e-02,-1.155913472175598145e+00,-2.667333483695983887e-01,1.201724708080291748e-01,2.307215631008148193e-01,1.114007681608200073e-01,2.147810161113739014e-01,1.404764354228973389e-01,-2.135725915431976318e-01,1.018593758344650269e-01,6.105438619852066040e-02,-1.741401851177215576e-01,-7.126992940902709961e-01,-1.959387809038162231e-01,6.105438619852066040e-02,-5.306457281112670898e-01,6.105438619852066040e-02
-3.412313759326934814e-01,-3.301513493061065674e-01,2.542571127414703369e-01,3.827847838401794434e-01,-4.377704262733459473e-01,2.414515614509582520e-01,-2.233179956674575806e-01,2.022477090358734131e-01,1.718403548002243042e-01,-1.050042212009429932e-01,4.961217939853668213e-01,-3.461161851882934570e-01,-3.113613091409206390e-02,-4.236902296543121338e-02,3.719835579395294189e-01,7.876142859458923340e-02,-3.113613091409206390e-02,1.359238177537918091e-01,-3.113613091409206390e-02
-2.068770527839660645e-01,1.472220569849014282e-01,8.620675653219223022e-02,5.066244006156921387e-01,7.582836598157882690e-02,-3.413280099630355835e-02,-1.536712199449539185e-01,4.563938826322555542e-02,-2.507192790508270264e-01,-5.323792695999145508e-01,-1.043294742703437805e-02,-2.431324869394302368e-01,1.426792889833450317e-01,-1.492088437080383301e-01,4.308601021766662598e-01,3.960770741105079651e-02,1.426792889833450317e-01,-2.021867483854293823e-01,1.426792889833450317e-01
-1.816916316747665405e-01,-1.298689991235733032e-01,1.260294467210769653e-01,-2.772285938262939453e-01,3.271656036376953125e-01,-3.984510526061058044e-02,8.832457661628723145e-02,2.105334401130676270e-01,3.251782357692718506e-01,-3.827409073710441589e-02,7.759875804185867310e-02,1.600871384143829346e-01,1.399879008531570435e-01,2.553179115056991577e-02,-1.165074259042739868e-01,1.869729906320571899e-02,1.399879008531570435e-01,3.638404309749603271e-01,1.399879008531570435e-01
-2.619329467415809631e-02,8.543525636196136475e-02,1.174237281084060669e-01,-1.184408515691757202e-01,-1.217870190739631653e-01,1.643728315830230713e-01,2.088770419359207153e-01,-7.763747870922088623e-02,-3.536534905433654785e-01,8.963280171155929565e-02,-2.523138225078582764e-01,2.812097035348415375e-02,-1.137036979198455811e-01,-4.715963900089263916e-01,-2.154203653335571289e-01,-6.284283995628356934e-01,-1.137036979198455811e-01,-2.675644457340240479e-01,-1.137036979198455811e-01
3.632586449384689331e-02,-3.247947692871093750e-01,-2.979712188243865967e-01,3.079713881015777588e-02,3.496530055999755859e-01,2.478819191455841064e-01,-1.426247209310531616e-01,-1.528335064649581909e-01,9.304222464561462402e-02,1.005872562527656555e-01,3.025102913379669189e-01,-3.110484480857849121e-01,-1.117678731679916382e-01,-2.748494409024715424e-02,1.804764419794082642e-01,8.158854395151138306e-02,-1.117678731679916382e-01,-6.594458967447280884e-02,-1.117678731679916382e-01
-8.890410512685775757e-02,-7.233257405459880829e-03,4.530804753303527832e-01,-9.043076075613498688e-03,-2.167875468730926514e-01,2.714524567127227783e-01,1.178364232182502747e-01,4.451895952224731445e-01,-3.486389666795730591e-02,1.978415101766586304e-01,1.552491337060928345e-01,1.686865836381912231e-01,1.509360820055007935e-01,8.962185529526323080e-05,1.141642555594444275e-01,-9.054356068372726440e-02,1.509360820055007935e-01,-1.441604457795619965e-02,1.509360820055007935e-01
-1.179099828004837036e-01,2.397780567407608032e-01,1.419866979122161865e-01,6.856934726238250732e-02,-2.992166280746459961e-01,1.145570725202560425e-02,1.359419524669647217e-01,1.924138814210891724e-01,1.020457688719034195e-02,2.502427995204925537e-01,-4.447110593318939209e-01,-1.885217875242233276e-01,2.290696799755096436e-01,3.438802659511566162e-01,-4.025592282414436340e-02,2.878330051898956299e-01,2.290696799755096436e-01,3.181981742382049561e-01,2.290696799755096436e-01
-1.137592643499374390e-01,-1.796911656856536865e-01,-3.262301981449127197e-01,5.313014984130859375e-02,-2.215843945741653442e-01,-2.723446488380432129e-01,-3.178251087665557861e-01,-3.413878381252288818e-02,-2.934253811836242676e-01,-2.581581845879554749e-02,-2.247771769762039185e-01,-3.896396756172180176e-01,1.879663169384002686e-01,-1.777354776859283447e-01,8.972694724798202515e-02,1.675049215555191040e-01,1.879663169384002686e-01,8.262943476438522339e-02,1.879663169384002686e-01
-1.723612546920776367e-01,1.123647689819335938e-01,2.515538632869720459e-01,1.105950355529785156e+00,6.723674386739730835e-02,3.878694176673889160e-01,-1.108431629836559296e-02,2.330187410116195679e-01,3.546166121959686279e-01,-1.784136891365051270e-01,6.780713051557540894e-02,2.308032810688018799e-01,-7.109136134386062622e-02,1.599919348955154419e-01,1.093511223793029785e+00,2.978434264659881592e-01,-7.109136134386062622e-02,3.230851888656616211e-02,-7.109136134386062622e-02
-1.744720637798309326e-01,-5.938625931739807129e-01,2.091130167245864868e-01,-1.516443192958831787e-01,-9.039235115051269531e-02,8.806152269244194031e-03,-1.880164742469787598e-01,2.733380794525146484e-01,4.750425927340984344e-03,-1.049541160464286804e-01,-2.220422476530075073e-01,8.865628391504287720e-02,4.975627525709569454e-04,-2.216432690620422363e-01,5.373083055019378662e-02,-1.425167918205261230e-01,4.975627525709569454e-04,4.285649210214614868e-02,4.975627525709569454e-04
8.635999262332916260e-02,-2.111992388963699341e-01,-2.140012085437774658e-01,1.140971854329109192e-01,-2.274220436811447144e-01,5.190421640872955322e-02,1.193696856498718262e-01,-4.165117740631103516e-01,-3.338401019573211670e-01,-9.664990007877349854e-02,-1.718660145998001099e-01,-3.412683680653572083e-02,9.173146635293960571e-02,-3.649491965770721436e-01,8.648554980754852295e-02,-8.372899144887924194e-02,9.173146635293960571e-02,-5.747891068458557129e-01,9.173146635293960571e-02
-1.575572490692138672e-01,-1.993063539266586304e-01,-2.070211321115493774e-01,-3.030846714973449707e-01,8.814125508069992065e-02,-2.094749063253402710e-01,8.717750757932662964e-02,-5.722515583038330078e-01,-2.538351714611053467e-01,-4.302076995372772217e-02,-2.428784966468811035e-02,-4.000034928321838379e-01,1.063510105013847351e-01,-8.769841492176055908e-02,-1.852654814720153809e-01,1.185250505805015564e-01,1.063510105013847351e-01,1.444943547248840332e-01,1.063510105013847351e-01
-4.582394957542419434e-01,-2.917048148810863495e-02,-1.375586688518524170e-01,5.527781844139099121e-01,2.811061143875122070e-01,-4.568479359149932861e-01,-1.458808481693267822e-01,-2.400985360145568848e-01,-1.143670901656150818e-01,-2.698111832141876221e-01,-4.773753285408020020e-01,-6.107168272137641907e-02,-6.487461924552917480e-02,-2.891198694705963135e-01,4.674576222896575928e-01,-3.297268748283386230e-01,-6.487461924552917480e-02,-4.755800068378448486e-01,-6.487461924552917480e-02
-1.647334173321723938e-02,2.539018988609313965e-01,2.227091342210769653e-01,1.700314134359359741e-01,3.104991316795349121e-01,7.497219834476709366e-03,-1.455219388008117676e-01,-6.766244769096374512e-02,-6.835077702999114990e-02,4.641257598996162415e-02,2.751313149929046631e-01,1.994293034076690674e-01,3.059809282422065735e-02,-2.631093747913837433e-02,2.619698643684387207e-01,8.286690711975097656e-02,3.059809282422065735e-02,-2.077623009681701660e-01,3.059809282422065735e-02
-2.406381964683532715e-01,-4.283740818500518799e-01,-5.425054430961608887e-01,-6.031839251518249512e-01,2.611781954765319824e-01,-1.851487606763839722e-01,-1.442192196846008301e-01,-1.319588720798492432e-01,9.546379745006561279e-02,-1.532190144062042236e-01,2.123920619487762451e-01,-6.081593632698059082e-01,1.541582634672522545e-03,1.487716473639011383e-02,-4.504905343055725098e-01,-2.044931352138519287e-01,1.541582634672522545e-03,-1.604327708482742310e-01,1.541582634672522545e-03
-1.125764772295951843e-01,-5.182056874036788940e-02,2.056065015494823456e-02,-1.464652568101882935e-01,-4.565721452236175537e-01,-1.111008748412132263e-01,2.473358064889907837e-02,2.204472944140434265e-02,-1.178635731339454651e-01,-3.391833901405334473e-01,-1.615815609693527222e-01,-3.557091578841209412e-02,-2.431157678365707397e-01,-2.696810364723205566e-01,3.460858250036835670e-03,-3.574190139770507812e-01,-2.431157678365707397e-01,-3.768626749515533447e-01,-2.431157678365707397e-01
-2.209677696228027344e-01,-4.747312366962432861e-01,-3.332591652870178223e-01,4.885917901992797852e-01,5.658163130283355713e-02,-3.772379755973815918e-01,-1.870592534542083740e-01,-3.625780716538429260e-02,7.782363891601562500e-02,-4.706003665924072266e-01,-5.422729253768920898e-01,-5.180174708366394043e-01,1.364133059978485107e-01,-1.553414505906403065e-03,1.735567450523376465e-01,1.639557480812072754e-01,1.364133059978485107e-01,-2.683085203170776367e-01,1.364133059978485107e-01
6.662171334028244019e-02,3.718536719679832458e-02,-1.166827678680419922e-01,4.517101049423217773e-01,-4.300347566604614258e-01,-5.130031108856201172e-01,-3.336773067712783813e-02,4.512538202106952667e-03,2.524188458919525146e-01,6.471364200115203857e-02,-5.091071128845214844e-02,-1.243586093187332153e-02,1.913205981254577637e-01,-2.454013228416442871e-01,4.812818169593811035e-01,-2.672693431377410889e-01,1.913205981254577637e-01,-6.216513514518737793e-01,1.913205981254577637e-01
-1.169356331229209900e-01,2.369048595428466797e-01,-1.914913803339004517e-01,9.925898909568786621e-02,2.123383283615112305e-01,-1.887362897396087646e-01,-8.797180652618408203e-02,-4.025212526321411133e-01,-3.538235723972320557e-01,-1.630481630563735962e-01,1.692904680967330933e-01,-1.383968442678451538e-01,-6.755700707435607910e-02,-1.231172978878021240e-01,-2.991821430623531342e-02,-2.285980619490146637e-02,-6.755700707435607910e-02,1.213074028491973877e-01,-6.755700707435607910e-02
1.188739296048879623e-02,5.491486936807632446e-02,-2.298618853092193604e-01,1.986118406057357788e-01,-2.260729074478149414e-01,3.684168308973312378e-02,-1.299087107181549072e-01,-2.978455126285552979e-01,-1.333867013454437256e-01,-3.019996918737888336e-02,-1.047047004103660583e-01,9.144323319196701050e-02,5.769808962941169739e-02,-2.606766521930694580e-01,2.872242033481597900e-01,-3.074565529823303223e-01,5.769808962941169739e-02,-4.113699495792388916e-01,5.769808962941169739e-02
2.369526475667953491e-01,4.546945914626121521e-02,6.261117011308670044e-02,-9.351567178964614868e-02,-1.012724041938781738e-01,2.592342719435691833e-02,1.955115199089050293e-01,7.160808891057968140e-03,-3.134256005287170410e-01,2.955668233335018158e-02,-8.551853150129318237e-02,-1.725409626960754395e-01,-2.123093754053115845e-01,-1.978991329669952393e-01,-2.642727196216583252e-01,-9.058214724063873291e-03,-2.123093754053115845e-01,-5.154794454574584961e-01,-2.123093754053115845e-01
2.838467955589294434e-01,4.949265122413635254e-01,2.239391580224037170e-02,1.547558512538671494e-02,2.468556612730026245e-01,3.298556506633758545e-01,2.730416655540466309e-01,3.580403625965118408e-01,2.717805206775665283e-01,1.784574538469314575e-01,3.745764195919036865e-01,-1.381327956914901733e-01,-6.558799743652343750e-02,1.077901273965835571e-01,6.024079769849777222e-02,-1.333876550197601318e-01,-6.558799743652343750e-02,-1.125589236617088318e-01,-6.558799743652343750e-02
3.275023698806762695e-01,6.190967559814453125e-01,1.529079228639602661e-01,5.321752652525901794e-02,6.132622957229614258e-01,1.854827702045440674e-01,2.549643516540527344e-01,3.121857643127441406e-01,8.239861577749252319e-02,2.084017544984817505e-01,-2.917565032839775085e-02,-1.535962335765361786e-02,2.165700495243072510e-01,2.303157448768615723e-01,-2.315336614847183228e-01,7.207668572664260864e-02,2.165700495243072510e-01,1.727016419172286987e-01,2.165700495243072510e-01
-1.575263291597366333e-01,3.184732496738433838e-01,-3.003697693347930908e-01,-6.339708566665649414e-01,-1.895091831684112549e-01,5.075564235448837280e-02,-2.624032497406005859e-01,-1.748287677764892578e-01,-1.396971940994262695e-01,8.686143904924392700e-02,2.682788074016571045e-01,1.506666541099548340e-01,7.568906992673873901e-02,2.371944636106491089e-01,-4.217734336853027344e-01,3.863635063171386719e-01,7.568906992673873901e-02,7.147141695022583008e-01,7.568906992673873901e-02
-1.307719852775335312e-02,3.439745679497718811e-02,-2.953021228313446045e-01,5.111232399940490723e-01,2.689576447010040283e-01,1.268005371093750000e-02,2.314485609531402588e-01,-2.871753573417663574e-01,-2.104908525943756104e-01,-1.800786256790161133e-01,-2.617344856262207031e-01,-8.903804421424865723e-02,-5.139870941638946533e-02,-5.623841285705566406e-01,5.084528923034667969e-01,-2.233069241046905518e-01,-5.139870941638946533e-02,-5.009303092956542969e-01,-5.139870941638946533e-02
1.142521426081657410e-01,-6.686185002326965332e-01,2.251751907169818878e-02,-2.851490378379821777e-01,-5.299704521894454956e-02,-5.185584723949432373e-02,-1.188039034605026245e-01,-3.825390338897705078e-01,-3.820876479148864746e-01,-2.203563302755355835e-01,7.022858411073684692e-02,1.766136735677719116e-01,1.443650722503662109e-01,-2.247048765420913696e-01,-3.393923640251159668e-01,-1.947171986103057861e-01,1.443650722503662109e-01,-1.542260348796844482e-01,1.443650722503662109e-01
-7.693003118038177490e-02,-1.988146901130676270e-01,7.638934254646301270e-02,-1.435965597629547119e-01,2.396188974380493164e-01,-3.134870827198028564e-01,-3.695997595787048340e-01,4.118294641375541687e-02,2.569911181926727295e-01,-4.056367874145507812e-01,-2.941445410251617432e-01,-3.842043876647949219e-02,-9.158194065093994141e-02,-8.874277025461196899e-02,-9.749232977628707886e-02,-1.419119834899902344e-01,-9.158194065093994141e-02,-5.623013153672218323e-02,-9.158194065093994141e-02
-2.940408512949943542e-02,7.885476201772689819e-02,-4.582612812519073486e-01,4.413114786148071289e-01,-2.266282737255096436e-01,-3.825914263725280762e-01,-4.739484563469886780e-02,-3.611223697662353516e-01,-3.009107708930969238e-01,-1.440795697271823883e-02,7.571136951446533203e-02,-4.217568933963775635e-01,3.404932469129562378e-02,-1.396525800228118896e-01,4.450223147869110107e-01,-1.201728284358978271e-01,3.404932469129562378e-02,1.032607704401016235e-01,3.404932469129562378e-02
-1.431928575038909912e-02,-7.282759249210357666e-02,-2.873094379901885986e-01,-2.002991735935211182e-01,6.902162730693817139e-02,6.324481964111328125e-02,-1.422950476408004761e-01,-3.677571415901184082e-01,-1.790930479764938354e-01,-1.225248128175735474e-01,-5.371783971786499023e-01,-1.052930802106857300e-01,1.845636963844299316e-01,-3.999873995780944824e-01,1.402567625045776367e-01,-3.208107054233551025e-01,1.845636963844299316e-01,-3.496139645576477051e-01,1.845636963844299316e-01
3.298214972019195557e-01,2.825650572776794434e-01,3.413149621337652206e-03,-2.965119183063507080e-01,-5.547469854354858398e-02,1.267818510532379150e-01,2.730645239353179932e-01,-9.339983016252517700e-02,-6.476980168372392654e-03,5.972351133823394775e-02,-1.034744679927825928e-01,-4.700180515646934509e-02,-3.191328793764114380e-02,8.289290592074394226e-03,-1.600631624460220337e-01,2.583054304122924805e-01,-3.191328793764114380e-02,1.507342904806137085e-01,-3.191328793764114380e-02
-1.455736756324768066e-01,1.266896128654479980e-01,-3.569321632385253906e-01,-4.831539094448089600e-01,-2.384367957711219788e-02,-4.658506810665130615e-01,-5.305205583572387695e-01,-6.229959726333618164e-01,-6.116076707839965820e-01,-1.900173723697662354e-01,-5.058818459510803223e-01,-4.739034771919250488e-01,1.510738283395767212e-01,-4.805105626583099365e-01,-4.692944586277008057e-01,-4.269430637359619141e-01,1.510738283395767212e-01,-5.326814651489257812e-01,1.510738283395767212e-01
-2.151194661855697632e-01,3.015327081084251404e-02,-1.545211970806121826e-01,-2.784114480018615723e-01,-1.458958536386489868e-01,-3.925141990184783936e-01,-3.474886715412139893e-01,-6.079072505235671997e-02,-1.134698018431663513e-01,-1.685390062630176544e-02,-3.051647916436195374e-02,-2.067334800958633423e-01,-1.781165897846221924e-01,-1.765295267105102539e-01,-2.966622710227966309e-01,-1.350492984056472778e-01,-1.781165897846221924e-01,-3.748894035816192627e-01,-1.781165897846221924e-01
-5.297604948282241821e-02,6.935117393732070923e-02,1.433430761098861694e-01,5.394750833511352539e-01,4.595006108283996582e-01,-3.179453015327453613e-01,-1.867231875658035278e-01,6.580085307359695435e-02,1.858701258897781372e-01,-4.124935716390609741e-02,2.614338397979736328e-01,-5.014012753963470459e-02,1.021304875612258911e-01,6.862317770719528198e-02,5.388853549957275391e-01,4.436412453651428223e-02,1.021304875612258911e-01,-2.573932707309722900e-01,1.021304875612258911e-01
2.112977355718612671e-01,-1.016246452927589417e-01,-3.477607369422912598e-01,2.419798672199249268e-01,8.502388000488281250e-02,2.941271960735321045e-01,7.595939934253692627e-02,-8.647047728300094604e-02,-3.829485550522804260e-02,2.830775678157806396e-01,-1.529144048690795898e-01,-2.418965101242065430e-01,1.022906526923179626e-01,-3.542720526456832886e-02,1.600950360298156738e-01,-1.482462435960769653e-01,1.022906526923179626e-01,1.791272759437561035e-01,1.022906526923179626e-01
2.248482406139373779e-01,-5.648524314165115356e-02,6.239410042762756348e-01,-3.309200108051300049e-01,5.386047437787055969e-02,5.058259889483451843e-02,2.067156881093978882e-01,4.326447248458862305e-01,4.627452194690704346e-01,1.209342330694198608e-01,-7.165995240211486816e-02,2.509186267852783203e-01,-1.406039446592330933e-01,5.378595590591430664e-01,-3.447832763195037842e-01,3.500404655933380127e-01,-1.406039446592330933e-01,4.620153903961181641e-01,-1.406039446592330933e-01
-2.817897200584411621e-01,-6.121187210083007812e-01,5.549051612615585327e-02,3.424292504787445068e-01,2.152560800313949585e-01,-2.556870579719543457e-01,-1.147896945476531982e-01,8.893835544586181641e-02,-9.188232570886611938e-02,-2.364480495452880859e-01,-1.047328412532806396e-01,7.350716739892959595e-02,2.124338150024414062e-01,-6.434731185436248779e-04,1.482013165950775146e-01,1.295482832938432693e-02,2.124338150024414062e-01,1.895778030157089233e-01,2.124338150024414062e-01
6.294025480747222900e-02,-5.102574229240417480e-01,-1.624890118837356567e-01,2.559785544872283936e-01,-7.461604475975036621e-02,7.175784111022949219e-01,-2.002471387386322021e-01,2.973664999008178711e-01,2.152245938777923584e-01,-1.618753224611282349e-01,4.494680464267730713e-01,3.412266820669174194e-02,-2.892962284386157990e-02,3.944431841373443604e-01,3.627732694149017334e-01,4.824086427688598633e-01,-2.892962284386157990e-02,3.823602795600891113e-01,-2.892962284386157990e-02
-3.380287289619445801e-01,5.720601417124271393e-03,-1.020545735955238342e-01,7.553900778293609619e-02,3.096835315227508545e-01,-1.086553037166595459e-01,-1.769466549158096313e-01,-1.107755750417709351e-01,7.126592844724655151e-02,-1.425339579582214355e-01,-6.163006648421287537e-03,-3.617843389511108398e-01,2.046579867601394653e-01,-2.946613132953643799e-01,1.143584176898002625e-01,-4.430047869682312012e-01,2.046579867601394653e-01,-2.507733106613159180e-01,2.046579867601394653e-01
2.477677017450332642e-01,2.154196649789810181e-01,1.711187511682510376e-01,-1.305539906024932861e-01,1.374730914831161499e-01,-2.311577945947647095e-01,2.508317232131958008e-01,2.985531091690063477e-01,5.865643173456192017e-02,-5.530335009098052979e-02,1.667359918355941772e-01,3.236341178417205811e-01,-2.200953960418701172e-01,5.305524170398712158e-02,-2.753514349460601807e-01,1.865572631359100342e-01,-2.200953960418701172e-01,2.445808500051498413e-01,-2.200953960418701172e-01
-1.599950045347213745e-01,-8.909779042005538940e-02,3.025330603122711182e-01,5.461647510528564453e-01,1.189274042844772339e-01,2.090010941028594971e-01,-3.326002061367034912e-01,4.160970449447631836e-01,2.758724391460418701e-01,-3.459478616714477539e-01,-4.333780705928802490e-02,3.140369802713394165e-02,-1.578564643859863281e-01,9.769969433546066284e-02,5.876670479774475098e-01,2.240705043077468872e-01,-1.578564643859863281e-01,2.842145860195159912e-01,-1.578564643859863281e-01
3.148210421204566956e-02,-2.492155283689498901e-01,-1.268204897642135620e-01,-3.906337022781372070e-01,1.085417047142982483e-01,4.859555885195732117e-02,2.098945230245590210e-01,-2.291467189788818359e-01,-1.610120385885238647e-01,5.396219436079263687e-03,3.390517085790634155e-02,3.212201297283172607e-01,-2.263223677873611450e-01,-3.187364339828491211e-01,-3.973453342914581299e-01,-3.474775552749633789e-01,-2.263223677873611450e-01,-6.066421866416931152e-01,-2.263223677873611450e-01
6.994038820266723633e-02,-5.217019841074943542e-02,-3.194318339228630066e-02,3.614130914211273193e-01,-5.452761426568031311e-02,-1.048712283372879028e-01,2.188675701618194580e-01,-8.053279668092727661e-02,-9.689555503427982330e-03,-9.565930068492889404e-02,6.530327349901199341e-02,3.131112456321716309e-02,8.744046837091445923e-02,-1.715042889118194580e-01,4.713972508907318115e-01,-2.202647328376770020e-01,8.744046837091445923e-02,8.179077878594398499e-03,8.744046837091445923e-02
3.948916494846343994e-01,6.867808848619461060e-02,3.242285251617431641e-01,-7.865009456872940063e-02,4.692328274250030518e-01,-1.797655075788497925e-01,1.759317517280578613e-01,4.964539781212806702e-02,9.629192948341369629e-02,-5.057014152407646179e-02,-3.625455498695373535e-01,1.007688939571380615e-01,4.731239005923271179e-02,5.785630643367767334e-02,-3.962784260511398315e-02,-3.109111189842224121e-01,4.731239005923271179e-02,-2.104793488979339600e-01,4.731239005923271179e-02
4.559148102998733521e-02,-1.123528778553009033e-01,1.296209692955017090e-01,3.864583671092987061e-01,3.834197521209716797e-01,-1.062819361686706543e-01,-3.268223702907562256e-01,-8.501888252794742584e-03,-8.696934580802917480e-02,4.723638668656349182e-02,-4.275498166680335999e-02,4.127891734242439270e-02,1.665508188307285309e-02,-1.747098863124847412e-01,4.029417037963867188e-01,-3.405858278274536133e-01,1.665508188307285309e-02,-7.311748713254928589e-02,1.665508188307285309e-02
-8.252429962158203125e-02,1.287248134613037109e-01,-4.009927436709403992e-02,-1.568949818611145020e-01,-5.582359060645103455e-02,-1.574983745813369751e-01,-9.615983814001083374e-02,-6.604946404695510864e-02,2.217165529727935791e-01,-2.710578590631484985e-02,2.127103805541992188e-01,2.810559421777725220e-02,-2.283379733562469482e-01,6.581135839223861694e-02,1.944062262773513794e-01,1.769239753484725952e-01,-2.283379733562469482e-01,2.848159074783325195e-01,-2.283379733562469482e-01
-6.100052595138549805e-02,-6.075832247734069824e-01,-3.609159290790557861e-01,3.948280811309814453e-01,4.171400368213653564e-01,2.133643180131912231e-01,-5.897266790270805359e-02,-4.542921483516693115e-01,-4.278249144554138184e-01,-3.719702064990997314e-01,-1.128972321748733521e-01,-7.484152168035507202e-02,3.071654029190540314e-02,-1.795068532228469849e-01,4.470740556716918945e-01,6.897547841072082520e-02,3.071654029190540314e-02,5.751861259341239929e-02,3.071654029190540314e-02
-1.496384739875793457e-01,-2.498177140951156616e-01,-1.105947643518447876e-01,4.406867027282714844e-01,-7.861378788948059082e-02,-3.709265887737274170e-01,-5.313126370310783386e-02,-6.218754649162292480e-01,-5.102441906929016113e-01,-2.892131209373474121e-01,-7.632215321063995361e-02,-3.312701880931854248e-01,-8.516577631235122681e-02,-4.162051379680633545e-01,3.582914471626281738e-01,-3.361698091030120850e-01,-8.516577631235122681e-02,-1.666071712970733643e-01,-8.516577631235122681e-02
9.140872210264205933e-02,2.071172297000885010e-01,-1.018440052866935730e-01,6.876470893621444702e-02,-3.782247006893157959e-01,2.106599509716033936e-01,1.993287801742553711e-01,-7.013872265815734863e-02,2.949467301368713379e-02,3.521692454814910889e-01,-1.551646292209625244e-01,-6.440961360931396484e-02,1.483416534028947353e-03,-1.063360124826431274e-01,3.184063732624053955e-02,3.237736225128173828e-01,1.483416534028947353e-03,1.933843642473220825e-01,1.483416534028947353e-03
